0	23
1	21
2	21
3	18
4	21
5	23
6	18
7	18
8	22
9	19
10	20
11	22
12	20
13	22
14	21
15	21
16	20
17	21
18	21
19	18
20	21
21	24
22	18
23	21
24	18
25	22
26	22
27	22
28	21
29	18
30	19
31	18
32	23
33	18
34	18
35	18
36	18
37	20
38	20
39	21
40	19
41	20
42	16
43	20
44	16
45	20
46	22
47	21
48	22
49	22
50	22
51	22
52	22
53	20
54	22
55	22
56	22
57	18
58	20
59	24
60	22
61	18
62	21
63	19
64	20
65	21
66	21
67	21
68	22
69	18
70	19
71	21
72	19
73	20
74	20
75	20
76	17
77	22
78	23
79	19
80	22
81	19
82	17
83	21
84	19
85	22
86	18
87	22
88	21
89	20
90	21
91	19
92	18
93	18
94	19
95	18
96	20
97	19
98	19
99	20
