0	0.7849
1	0.8010
2	0.8136
3	0.8266
4	0.8393
5	0.8509
6	0.8495
7	0.8518
8	0.8488
9	0.8578
10	0.8620
11	0.8621
12	0.8686
13	0.8635
14	0.8688
15	0.8718
16	0.8701
17	0.8658
18	0.8695
19	0.8600
20	0.8667
21	0.8630
22	0.8630
23	0.8619
24	0.8613
25	0.8690
26	0.8608
27	0.8682
28	0.8697
29	0.8711
30	0.8744
31	0.8692
32	0.8701
33	0.8606
34	0.8607
35	0.8605
36	0.8567
37	0.8640
38	0.8706
39	0.8609
40	0.8645
41	0.8628
42	0.8644
43	0.8622
44	0.8661
45	0.8673
46	0.8657
47	0.8656
48	0.8593
49	0.8620
