0	19
1	20
2	22
3	21
4	19
5	19
6	21
7	17
8	19
9	14
10	16
11	22
12	20
13	20
14	21
15	22
16	20
17	20
18	19
19	18
20	19
21	20
22	22
23	22
24	21
25	19
26	19
27	20
28	19
29	20
30	19
31	23
32	22
33	23
34	22
35	20
36	20
37	19
38	18
39	20
40	22
41	20
42	21
43	20
44	17
45	19
46	16
47	21
48	17
49	19
50	22
51	18
52	17
53	20
54	21
55	20
56	22
57	19
58	19
59	19
60	20
61	21
62	19
63	18
64	20
65	20
66	19
67	24
68	21
69	22
70	22
71	21
72	18
73	18
74	21
75	21
76	18
77	20
78	19
79	20
80	19
81	19
82	20
83	19
84	20
85	19
86	19
87	21
88	19
89	17
90	19
91	18
92	15
93	21
94	18
95	20
96	19
97	18
98	19
99	21
100	19
101	19
102	19
103	21
104	20
105	21
106	18
107	19
108	21
109	19
110	20
111	19
112	18
113	20
114	20
115	20
116	20
117	20
118	18
119	18
120	19
121	18
122	20
123	20
124	20
125	24
126	21
127	19
128	22
129	20
130	18
131	20
132	21
133	21
134	19
135	24
136	17
137	20
138	22
139	19
140	19
141	20
142	20
143	22
144	20
145	20
146	20
147	21
148	21
149	18
150	19
151	19
152	22
153	19
154	18
155	17
156	21
157	21
158	22
159	21
160	21
161	21
162	21
163	19
164	19
165	19
166	19
167	20
168	20
169	20
170	20
171	20
172	19
173	20
174	20
175	18
176	21
177	21
178	21
179	18
180	17
181	23
182	18
183	20
184	22
185	17
186	20
187	18
188	17
189	19
190	19
191	19
192	18
193	20
194	19
195	24
196	18
197	21
198	19
199	18
200	23
201	16
202	20
203	20
204	19
205	20
206	19
207	19
208	22
209	20
210	21
211	21
212	19
213	20
214	17
215	17
216	18
217	18
218	18
219	21
220	24
221	20
222	19
223	21
224	21
225	20
226	21
227	21
228	23
229	21
230	22
231	20
232	23
233	19
234	21
235	19
236	21
237	19
238	22
239	22
240	19
241	22
242	21
243	21
244	20
245	18
246	22
247	18
248	19
249	24
250	23
251	21
252	24
253	20
254	21
255	22
256	20
257	20
258	23
259	19
260	17
261	18
262	20
263	20
264	20
265	19
266	17
267	18
268	22
269	21
270	19
271	19
272	21
273	18
274	20
275	17
276	20
277	17
278	18
279	19
280	19
281	17
282	21
283	20
284	19
285	20
286	19
287	19
288	18
289	20
290	18
291	17
292	19
293	19
294	21
295	22
296	19
297	19
298	20
299	22
300	22
301	20
302	20
303	22
304	18
305	23
306	18
307	18
308	19
309	21
310	18
311	20
312	17
313	21
314	20
315	20
316	22
317	20
318	21
319	20
320	20
321	18
322	20
323	20
324	19
325	20
326	22
327	21
328	20
329	21
330	19
331	23
332	21
333	24
334	21
335	19
336	20
337	20
338	21
339	19
340	21
341	20
342	20
343	21
344	18
345	20
346	19
347	24
348	20
349	20
350	22
351	22
352	21
353	20
354	19
355	21
356	18
357	18
358	20
359	20
360	19
361	19
362	20
363	19
364	22
365	20
366	20
367	20
368	19
369	20
370	21
371	18
372	19
373	21
374	20
375	21
376	22
377	17
378	22
379	18
380	20
381	20
382	18
383	20
384	21
385	19
386	22
387	23
388	17
389	17
390	17
391	19
392	17
393	21
394	19
395	19
396	21
397	17
398	18
399	19
