0	166
1	164
2	160
3	162
4	166
5	169
6	166
7	158
8	165
9	152
10	155
11	166
12	171
13	168
14	159
15	156
16	163
17	164
18	160
19	161
20	166
21	171
22	150
23	167
24	165
25	163
26	170
27	171
28	167
29	158
30	169
31	167
32	160
33	163
34	162
35	158
36	162
37	161
38	163
39	159
40	165
41	166
42	165
43	166
44	169
45	158
46	162
47	162
48	171
49	158
50	161
51	153
52	162
53	167
54	169
55	170
56	159
57	161
58	164
59	165
60	163
61	159
62	164
63	167
64	162
65	160
66	154
67	169
68	160
69	167
70	170
71	169
72	163
73	154
74	160
75	171
76	165
77	159
78	165
79	165
80	164
81	162
82	171
83	160
84	158
85	161
86	163
87	166
88	168
89	166
90	174
91	169
92	162
93	171
94	164
95	165
96	165
97	168
98	165
99	160
