0	0.8732
1	0.8765
2	0.8741
3	0.8764
4	0.8774
5	0.8820
6	0.8818
7	0.8822
8	0.8819
9	0.8806
10	0.8807
11	0.8825
12	0.8850
13	0.8825
14	0.8815
15	0.8840
16	0.8852
17	0.8860
18	0.8880
19	0.8863
20	0.8846
21	0.8855
22	0.8863
23	0.8862
24	0.8870
25	0.8865
26	0.8869
27	0.8874
28	0.8864
29	0.8872
30	0.8895
31	0.8854
32	0.8865
33	0.8872
34	0.8887
35	0.8885
36	0.8903
37	0.8915
38	0.8925
39	0.8905
40	0.8879
41	0.8890
42	0.8891
43	0.8907
44	0.8885
45	0.8871
46	0.8885
47	0.8896
48	0.8883
49	0.8900
50	0.8893
51	0.8924
52	0.8913
53	0.8895
54	0.8869
55	0.8848
56	0.8880
57	0.8878
58	0.8870
59	0.8872
60	0.8896
61	0.8881
62	0.8896
63	0.8860
64	0.8860
65	0.8887
66	0.8868
67	0.8847
68	0.8886
69	0.8916
70	0.8907
71	0.8903
72	0.8900
73	0.8917
74	0.8915
75	0.8927
76	0.8898
77	0.8884
78	0.8923
79	0.8907
80	0.8900
81	0.8920
82	0.8930
83	0.8896
84	0.8919
85	0.8893
86	0.8902
87	0.8895
88	0.8897
89	0.8895
90	0.8889
91	0.8882
92	0.8889
93	0.8883
94	0.8887
95	0.8886
96	0.8891
97	0.8875
98	0.8888
99	0.8881
