0	21.74
1	21.4
2	21.28
3	21.44
4	21.24
5	20.64
6	20.66
7	20.78
8	21.2
9	20.38
10	20.72
11	21.06
12	21.18
13	21.14
14	20.82
15	20.84
16	20.86
17	21.0
18	20.98
19	20.6
20	20.26
21	20.68
22	20.76
23	20.48
24	20.32
25	20.2
26	20.84
27	20.94
28	21.1
29	20.76
30	20.66
31	20.98
32	20.54
33	20.48
34	20.7
35	20.54
36	20.62
37	20.42
38	20.88
39	20.68
40	20.48
41	20.86
42	20.78
43	20.74
44	19.86
45	20.22
46	20.18
47	19.74
48	19.96
49	20.24
50	20.26
51	20.14
52	20.2
53	19.96
54	20.12
55	20.7
56	21.04
57	20.9
58	20.7
59	21.0
60	20.48
61	20.2
62	20.6
63	20.18
64	20.16
65	20.02
66	19.88
67	20.08
68	19.64
69	19.6
70	20.02
71	19.88
72	20.26
73	20.32
74	20.0
75	20.2
76	20.18
77	20.58
78	20.58
79	20.16
80	19.96
81	19.76
82	19.96
83	20.08
84	20.2
85	20.32
86	20.1
87	19.98
88	19.78
89	19.54
90	19.46
91	19.36
92	19.22
93	19.68
94	19.38
95	19.62
96	19.8
97	20.0
98	20.1
99	20.26
