0	0.8732
1	0.8740
2	0.8798
3	0.8806
4	0.8831
5	0.8846
6	0.8851
7	0.8868
8	0.8892
9	0.8876
10	0.8896
11	0.8877
12	0.8884
13	0.8892
14	0.8879
15	0.8899
16	0.8894
17	0.8883
18	0.8879
19	0.8889
20	0.8887
21	0.8891
22	0.8880
23	0.8886
24	0.8892
25	0.8899
26	0.8911
27	0.8903
28	0.8885
29	0.8885
30	0.8868
31	0.8883
32	0.8878
33	0.8897
34	0.8877
35	0.8895
36	0.8899
37	0.8917
38	0.8899
39	0.8886
40	0.8920
41	0.8898
42	0.8883
43	0.8911
44	0.8894
45	0.8874
46	0.8884
47	0.8893
48	0.8881
49	0.8881
50	0.8893
51	0.8886
52	0.8904
53	0.8883
54	0.8895
55	0.8905
56	0.8902
57	0.8903
58	0.8903
59	0.8921
60	0.8913
61	0.8873
62	0.8889
63	0.8915
64	0.8924
65	0.8920
66	0.8930
67	0.8913
68	0.8928
69	0.8914
70	0.8912
71	0.8883
72	0.8908
73	0.8907
74	0.8899
75	0.8876
76	0.8921
77	0.8885
78	0.8897
79	0.8895
80	0.8885
81	0.8889
82	0.8863
83	0.8841
84	0.8861
85	0.8872
86	0.8875
87	0.8879
88	0.8855
89	0.8858
90	0.8858
91	0.8873
92	0.8888
93	0.8886
94	0.8865
95	0.8862
96	0.8886
97	0.8889
98	0.8850
99	0.8842
