0	0.8729
1	0.8781
2	0.8814
3	0.8833
4	0.8851
5	0.8885
6	0.8887
7	0.8902
8	0.8944
9	0.8954
10	0.8968
11	0.8979
12	0.8984
13	0.8958
14	0.8972
15	0.8969
16	0.8971
17	0.8981
18	0.8944
19	0.8964
20	0.9021
21	0.8997
22	0.8980
23	0.8987
24	0.8996
25	0.9009
26	0.9000
27	0.9013
28	0.8974
29	0.8977
30	0.8982
31	0.9005
32	0.8993
33	0.9020
34	0.9031
35	0.9022
36	0.9020
37	0.9051
38	0.9036
39	0.8997
40	0.8990
41	0.8963
42	0.8991
43	0.8967
44	0.8991
45	0.8982
46	0.8990
47	0.9009
48	0.9007
49	0.9013
50	0.9034
51	0.9004
52	0.8999
53	0.8985
54	0.9000
55	0.8998
56	0.9021
57	0.9024
58	0.9028
59	0.9008
60	0.8998
61	0.9011
62	0.8998
63	0.8978
64	0.9005
65	0.8999
66	0.9028
67	0.9015
68	0.8993
69	0.8998
70	0.8989
71	0.9002
72	0.8997
73	0.9024
74	0.9029
75	0.9012
76	0.9003
77	0.8981
78	0.8971
79	0.8998
80	0.9000
81	0.8999
82	0.9040
83	0.9018
84	0.9024
85	0.9018
86	0.9045
87	0.9011
88	0.9010
89	0.9018
90	0.9012
91	0.9026
92	0.9012
93	0.8989
94	0.8985
95	0.8978
96	0.8989
97	0.9006
98	0.9025
99	0.9037
