0	18
1	18
2	21
3	24
4	22
5	23
6	18
7	19
8	19
9	22
10	19
11	21
12	20
13	21
14	21
15	17
16	18
17	20
18	16
19	19
20	19
21	18
22	20
23	20
24	20
25	19
26	22
27	21
28	22
29	21
30	20
31	18
32	18
33	17
34	19
35	18
36	20
37	19
38	20
39	20
40	20
41	19
42	20
43	22
44	18
45	18
46	21
47	21
48	19
49	20
50	19
51	19
52	22
53	18
54	17
55	20
56	21
57	21
58	18
59	17
60	20
61	22
62	20
63	18
64	20
65	18
66	19
67	18
68	21
69	15
70	17
71	16
72	16
73	21
74	21
75	21
76	19
77	19
78	18
79	20
80	20
81	21
82	19
83	21
84	22
85	19
86	21
87	21
88	20
89	21
90	20
91	23
92	20
93	19
94	19
95	18
96	15
97	18
98	19
99	19
