0	21.9
1	21.34
2	21.4
3	21.64
4	21.1
5	21.1
6	21.38
7	21.0
8	21.1
9	21.04
10	21.32
11	21.0
12	21.2
13	21.3
14	21.0
15	20.84
16	21.44
17	21.58
18	21.4
19	20.8
20	20.86
21	21.14
22	21.04
23	21.04
24	20.9
25	21.24
26	21.02
27	20.92
28	21.04
29	20.94
30	20.96
31	21.08
32	21.04
33	21.0
34	21.34
35	21.1
36	21.28
37	21.56
38	21.1
39	21.38
40	21.4
41	21.4
42	21.2
43	21.08
44	20.82
45	21.38
46	21.32
47	21.54
48	21.54
49	21.4
50	21.22
51	21.18
52	20.48
53	20.74
54	20.5
55	20.48
56	20.9
57	20.94
58	21.02
59	20.94
60	20.92
61	21.14
62	20.98
63	20.84
64	20.6
65	20.16
66	20.08
67	20.32
68	20.84
69	20.74
70	21.16
71	21.1
72	20.6
73	20.86
74	20.8
75	20.52
76	20.82
77	21.06
78	21.12
79	21.72
80	21.5
81	21.36
82	21.66
83	21.3
84	21.36
85	21.16
86	21.02
87	20.78
88	20.6
89	20.6
90	20.84
91	20.82
92	20.54
93	20.84
94	20.84
95	20.5
96	20.7
97	20.64
98	20.56
99	20.4
