0	21.04
1	21.46
2	21.14
3	20.56
4	20.84
5	21.0
6	20.94
7	21.14
8	21.2
9	21.28
10	21.1
11	21.2
12	20.82
13	21.32
14	21.02
15	20.8
16	20.76
17	21.02
18	20.88
19	20.62
20	20.52
21	20.46
22	20.4
23	20.44
24	20.76
25	20.5
26	20.1
27	20.58
28	20.64
29	20.64
30	20.56
31	20.46
32	20.72
33	20.42
34	20.58
35	19.92
36	20.14
37	20.4
38	20.16
39	20.52
40	20.64
41	20.3
42	20.16
43	20.16
44	19.64
45	19.9
46	19.88
47	19.94
48	20.24
49	20.36
50	20.48
51	20.72
52	20.2
53	20.24
54	20.02
55	20.28
56	20.38
57	20.08
58	20.66
59	20.62
60	20.7
61	20.44
62	20.38
63	20.54
64	20.44
65	20.46
66	20.5
67	20.12
68	20.08
69	20.02
70	20.12
71	19.86
72	20.04
73	20.08
74	19.88
75	20.06
76	20.6
77	20.32
78	20.3
79	19.62
80	19.7
81	20.1
82	20.38
83	20.82
84	20.66
85	20.84
86	20.44
87	20.64
88	20.56
89	20.48
90	20.18
91	20.04
92	20.04
93	20.1
94	20.28
95	20.36
96	20.1
97	19.98
98	20.1
99	20.12
