0	0.8758
1	0.8821
2	0.8841
3	0.8821
4	0.8845
5	0.8817
6	0.8837
7	0.8770
8	0.8871
9	0.8869
10	0.8847
11	0.8846
12	0.8850
13	0.8874
14	0.8900
15	0.8837
16	0.8851
17	0.8854
18	0.8854
19	0.8821
20	0.8881
21	0.8864
22	0.8969
23	0.8853
24	0.8874
25	0.8877
26	0.8917
27	0.8897
28	0.8859
29	0.8874
30	0.8852
31	0.8822
32	0.8823
33	0.8822
34	0.8832
35	0.8890
36	0.8877
37	0.8904
38	0.8895
39	0.8814
40	0.8839
41	0.8862
42	0.8915
43	0.8868
44	0.8892
45	0.8905
46	0.8911
47	0.8922
48	0.8884
49	0.8866
50	0.8870
51	0.8914
52	0.8900
53	0.8888
54	0.8928
55	0.8969
56	0.8962
57	0.8942
58	0.8918
59	0.8925
60	0.8936
61	0.8956
62	0.8920
63	0.8915
64	0.8902
65	0.8881
66	0.8854
67	0.8840
68	0.8893
69	0.8846
70	0.8850
71	0.8857
72	0.8854
73	0.8884
74	0.8859
75	0.8917
76	0.8847
77	0.8867
78	0.8905
79	0.8891
80	0.8933
81	0.8863
82	0.8881
83	0.8860
84	0.8858
85	0.8794
86	0.8819
87	0.8778
88	0.8822
89	0.8853
90	0.8884
91	0.8841
92	0.8874
93	0.8883
94	0.8875
95	0.8894
96	0.8875
97	0.8813
98	0.8865
99	0.8899
