0	0.9023
1	0.9037
2	0.9054
3	0.9070
4	0.9093
5	0.9092
6	0.9092
7	0.9109
8	0.9102
9	0.9085
10	0.9081
11	0.9096
12	0.9094
13	0.9105
14	0.9107
15	0.9101
16	0.9112
17	0.9103
18	0.9108
19	0.9117
20	0.9115
21	0.9107
22	0.9122
23	0.9114
24	0.9110
25	0.9120
26	0.9113
27	0.9111
28	0.9131
29	0.9120
30	0.9130
31	0.9136
32	0.9136
33	0.9132
34	0.9120
35	0.9128
36	0.9112
37	0.9119
38	0.9105
39	0.9104
40	0.9095
41	0.9101
42	0.9105
43	0.9104
44	0.9109
45	0.9110
46	0.9113
47	0.9098
48	0.9085
49	0.9095
50	0.9108
51	0.9107
52	0.9109
53	0.9110
54	0.9101
55	0.9106
56	0.9117
57	0.9105
58	0.9118
59	0.9106
60	0.9113
61	0.9115
62	0.9113
63	0.9116
64	0.9121
65	0.9130
66	0.9131
67	0.9131
68	0.9131
69	0.9124
70	0.9124
71	0.9147
72	0.9140
73	0.9138
74	0.9129
75	0.9134
76	0.9143
77	0.9134
78	0.9141
79	0.9142
80	0.9139
81	0.9141
82	0.9139
83	0.9148
84	0.9145
85	0.9158
86	0.9140
87	0.9150
88	0.9142
89	0.9135
90	0.9131
91	0.9117
92	0.9124
93	0.9129
94	0.9139
95	0.9142
96	0.9135
97	0.9128
98	0.9126
99	0.9125
