0    0.9044
1    0.9053
2    0.9071
3    0.9076
4    0.9074
5    0.9092
6    0.9080
7    0.9103
8    0.9107
9    0.9094
10    0.9093
11    0.9108
12    0.9107
13    0.9114
14    0.9110
15    0.9115
16    0.9112
17    0.9117
18    0.9121
19    0.9112
