0    0.8944
1    0.8979
2    0.8988
3    0.8999
4    0.9017
5    0.9027
6    0.9041
7    0.9035
8    0.9045
9    0.9045
10    0.9052
11    0.9059
12    0.9059
13    0.9057
14    0.9044
15    0.9062
16    0.9079
17    0.9082
18    0.9066
19    0.9063
