0	0.7949
1	0.7993
2	0.8045
3	0.8083
4	0.8119
5	0.8135
6	0.8159
7	0.8183
8	0.8149
9	0.8170
10	0.8216
11	0.8203
12	0.8221
13	0.8204
14	0.8243
15	0.8268
16	0.8231
17	0.8239
18	0.8233
19	0.8227
20	0.8246
21	0.8262
22	0.8284
23	0.8303
24	0.8317
25	0.8362
26	0.8351
27	0.8363
28	0.8367
29	0.8369
30	0.8397
31	0.8418
32	0.8410
33	0.8419
34	0.8380
35	0.8391
36	0.8367
37	0.8385
38	0.8347
39	0.8338
40	0.8350
41	0.8308
42	0.8313
43	0.8317
44	0.8369
45	0.8314
46	0.8310
47	0.8345
48	0.8305
49	0.8344
50	0.8301
51	0.8341
52	0.8308
53	0.8314
54	0.8324
55	0.8307
56	0.8336
57	0.8322
58	0.8334
59	0.8314
60	0.8330
61	0.8322
62	0.8337
63	0.8350
64	0.8327
65	0.8298
66	0.8316
67	0.8332
68	0.8345
69	0.8305
70	0.8343
71	0.8362
72	0.8337
73	0.8354
74	0.8314
75	0.8315
76	0.8319
77	0.8263
78	0.8295
79	0.8302
80	0.8325
81	0.8321
82	0.8305
83	0.8261
84	0.8252
85	0.8263
86	0.8249
87	0.8203
88	0.8288
89	0.8248
90	0.8247
91	0.8253
92	0.8277
93	0.8281
94	0.8283
95	0.8300
96	0.8352
97	0.8313
98	0.8280
99	0.8320
