0	0.8152
1	0.8247
2	0.8232
3	0.8386
4	0.8382
5	0.8469
6	0.8484
7	0.8483
8	0.8474
9	0.8500
10	0.8538
11	0.8571
12	0.8596
13	0.8598
14	0.8597
15	0.8629
16	0.8605
17	0.8631
18	0.8644
19	0.8671
20	0.8667
21	0.8668
22	0.8656
23	0.8653
24	0.8667
25	0.8660
26	0.8654
27	0.8682
28	0.8680
29	0.8706
30	0.8715
31	0.8725
32	0.8736
33	0.8720
34	0.8705
35	0.8724
36	0.8718
37	0.8733
38	0.8754
39	0.8768
40	0.8767
41	0.8750
42	0.8730
43	0.8752
44	0.8739
45	0.8727
46	0.8743
47	0.8741
48	0.8754
49	0.8755
50	0.8770
51	0.8749
52	0.8754
53	0.8736
54	0.8712
55	0.8722
56	0.8700
57	0.8677
58	0.8685
59	0.8679
60	0.8691
61	0.8681
62	0.8678
63	0.8719
64	0.8660
65	0.8673
66	0.8711
67	0.8678
68	0.8689
69	0.8676
70	0.8696
71	0.8731
72	0.8714
73	0.8735
74	0.8730
75	0.8739
76	0.8716
77	0.8722
78	0.8743
79	0.8777
80	0.8789
81	0.8765
82	0.8738
83	0.8768
84	0.8763
85	0.8760
86	0.8752
87	0.8762
88	0.8731
89	0.8707
90	0.8725
91	0.8735
92	0.8699
93	0.8738
94	0.8726
95	0.8745
96	0.8747
97	0.8745
98	0.8786
99	0.8772
