0	20
1	22
2	19
3	21
4	17
5	18
6	20
7	19
8	18
9	20
10	18
11	20
12	19
13	17
14	18
15	17
16	20
17	19
18	20
19	18
20	21
21	19
22	13
23	22
24	20
25	16
26	20
27	20
28	18
29	20
30	20
31	14
32	19
33	18
34	18
35	20
36	21
37	21
38	21
39	22
40	19
41	20
42	20
43	21
44	16
45	17
46	19
47	22
48	17
49	21
50	22
51	20
52	18
53	21
54	18
55	14
56	20
57	18
58	19
59	20
60	20
61	19
62	18
63	18
64	17
65	17
66	17
67	19
68	18
69	20
70	21
71	21
72	18
73	18
74	16
75	18
76	14
77	16
78	17
79	20
80	22
81	19
82	16
83	18
84	20
85	17
86	18
87	21
88	20
89	20
90	16
91	20
92	18
93	20
94	20
95	22
96	19
97	17
98	18
99	16
