0	0.7840
1	0.7986
2	0.8089
3	0.8171
4	0.8159
5	0.8214
6	0.8266
7	0.8268
8	0.8330
9	0.8336
10	0.8372
11	0.8370
12	0.8343
13	0.8371
14	0.8365
15	0.8400
16	0.8410
17	0.8426
18	0.8441
19	0.8424
20	0.8430
21	0.8426
22	0.8458
23	0.8477
24	0.8474
25	0.8476
26	0.8454
27	0.8443
28	0.8475
29	0.8473
30	0.8485
31	0.8479
32	0.8466
33	0.8463
34	0.8428
35	0.8445
36	0.8425
37	0.8419
38	0.8447
39	0.8449
40	0.8468
41	0.8488
42	0.8494
43	0.8516
44	0.8522
45	0.8523
46	0.8506
47	0.8513
48	0.8490
49	0.8516
50	0.8485
51	0.8524
52	0.8511
53	0.8523
54	0.8544
55	0.8525
56	0.8502
57	0.8489
58	0.8513
59	0.8488
60	0.8516
61	0.8530
62	0.8524
63	0.8532
64	0.8518
65	0.8510
66	0.8535
67	0.8508
68	0.8525
69	0.8508
70	0.8524
71	0.8535
72	0.8549
73	0.8529
74	0.8535
75	0.8510
76	0.8529
77	0.8566
78	0.8528
79	0.8546
80	0.8506
81	0.8512
82	0.8497
83	0.8499
84	0.8513
85	0.8458
86	0.8437
87	0.8473
88	0.8461
89	0.8464
90	0.8475
91	0.8494
92	0.8503
93	0.8456
94	0.8437
95	0.8427
96	0.8438
97	0.8437
98	0.8455
99	0.8446
