0	162.52
1	162.38
2	161.98
3	162.66
4	161.84
5	161.78
6	161.36
7	161.26
8	161.06
9	161.22
10	161.16
11	160.72
12	160.88
13	161.88
14	161.84
15	162.26
16	162.12
17	162.94
18	162.56
19	163.22
20	162.66
21	163.16
22	162.94
23	162.12
24	163.0
25	161.42
26	161.14
27	162.04
28	161.76
29	162.0
30	160.7
31	161.48
32	161.02
33	161.4
34	161.48
35	162.18
36	162.52
37	161.42
38	162.38
39	161.94
40	161.94
41	162.38
42	162.66
43	163.72
44	163.16
45	162.44
46	162.84
47	163.48
48	163.18
49	162.62
50	163.14
51	164.6
52	164.36
53	163.82
54	162.3
55	162.78
56	162.56
57	160.86
58	161.08
59	162.46
60	162.22
61	162.22
62	161.62
63	161.34
64	161.24
65	161.82
66	162.32
67	162.24
68	162.9
69	163.44
70	162.32
71	162.12
72	161.0
73	162.74
74	162.76
75	163.26
76	162.6
77	161.98
78	161.48
79	161.92
80	162.08
81	161.42
82	161.86
83	161.48
84	161.58
85	161.6
86	161.34
87	160.5
88	161.26
89	161.54
90	162.06
91	161.64
92	161.32
93	161.76
94	161.46
95	161.62
96	161.48
97	162.0
98	161.16
99	160.4
