0	0.8941
1	0.8964
2	0.8982
3	0.8995
4	0.9001
5	0.9002
6	0.9008
7	0.9025
8	0.9038
9	0.9045
10	0.9059
11	0.9066
12	0.9067
13	0.9069
14	0.9081
15	0.9075
16	0.9087
17	0.9079
18	0.9084
19	0.9077
20	0.9087
21	0.9082
22	0.9077
23	0.9081
24	0.9085
25	0.9091
26	0.9093
27	0.9090
28	0.9094
29	0.9075
30	0.9073
31	0.9079
32	0.9088
33	0.9083
34	0.9081
35	0.9074
36	0.9086
37	0.9077
38	0.9069
39	0.9076
40	0.9067
41	0.9069
42	0.9075
43	0.9063
44	0.9071
45	0.9070
46	0.9078
47	0.9080
48	0.9088
49	0.9090
50	0.9094
51	0.9086
52	0.9093
53	0.9075
54	0.9076
55	0.9073
56	0.9101
57	0.9084
58	0.9070
59	0.9069
60	0.9065
61	0.9070
62	0.9074
63	0.9079
64	0.9074
65	0.9087
66	0.9091
67	0.9085
68	0.9077
69	0.9079
70	0.9075
71	0.9078
72	0.9066
73	0.9044
74	0.9071
75	0.9063
76	0.9063
77	0.9074
78	0.9083
79	0.9081
80	0.9088
81	0.9079
82	0.9059
83	0.9068
84	0.9073
85	0.9087
86	0.9080
87	0.9080
88	0.9081
89	0.9105
90	0.9100
91	0.9086
92	0.9085
93	0.9089
94	0.9100
95	0.9097
96	0.9083
97	0.9100
98	0.9095
99	0.9082
