0	174
1	163
2	165
3	162
4	168
5	168
6	176
7	166
8	164
9	164
10	159
11	160
12	161
13	164
14	168
15	169
16	170
17	169
18	159
19	168
20	165
21	164
22	166
23	166
24	170
25	167
26	158
27	161
28	162
29	160
30	171
31	160
32	167
33	161
34	163
35	171
36	166
37	176
38	162
39	162
40	166
41	162
42	159
43	172
44	169
45	167
46	169
47	164
48	165
49	167
50	164
51	154
52	161
53	163
54	157
55	165
56	166
57	176
58	164
59	167
60	171
61	166
62	176
63	174
64	171
65	167
66	166
67	170
68	164
69	163
70	164
71	159
72	168
73	168
74	164
75	165
76	163
77	165
78	171
79	170
80	162
81	167
82	164
83	169
84	171
85	154
86	168
87	157
88	166
89	165
90	166
91	171
92	165
93	167
94	164
95	170
96	161
97	172
98	170
99	165
